carat,cut,color,clarity,depth,table,price
0.062370062370062374,5,5,6,0.5277777777777777,0.23529411764705888,7.609
0.1683991683991684,3,3,4,0.5694444444444444,0.33333333333333326,8.527
0.006237006237006237,3,6,7,0.5083333333333331,0.2941176470588234,6.273
0.04365904365904366,3,6,4,0.5472222222222223,0.27450980392156854,6.725
0.04158004158004158,3,5,7,0.5249999999999999,0.2941176470588234,7.013
0.18711018711018715,5,4,2,0.5305555555555554,0.23529411764705888,8.466
0.2702702702702703,2,4,1,0.5833333333333333,0.33333333333333326,8.462
0.21205821205821207,4,6,3,0.5444444444444445,0.27450980392156854,8.909
0.10395010395010396,5,7,3,0.5055555555555555,0.196078431372549,7.745
0.14760914760914762,4,4,3,0.5333333333333334,0.2549019607843137,8.247
0.17255717255717257,5,4,5,0.5333333333333334,0.2941176470588234,8.883
0.10602910602910603,3,4,3,0.5611111111111111,0.27450980392156854,7.667
0.02702702702702703,5,4,3,0.5222222222222221,0.196078431372549,6.116
0.11850311850311851,3,1,3,0.5638888888888887,0.2549019607843137,7.606
0.062370062370062374,5,1,3,0.536111111111111,0.21568627450980382,6.797
0.02286902286902287,3,5,7,0.5222222222222221,0.2941176470588234,6.721
0.006237006237006237,4,6,7,0.49444444444444424,0.23529411764705888,6.461
0.056133056133056136,5,6,5,0.5055555555555555,0.23529411764705888,7.535
0.04158004158004158,4,5,5,0.5249999999999999,0.2941176470588234,6.89
0.10602910602910603,5,2,6,0.48333333333333317,0.2549019607843137,8.009
0.04158004158004158,5,1,5,0.5083333333333331,0.23529411764705888,6.407
0.10810810810810811,4,2,4,0.5027777777777778,0.33333333333333326,7.596
0.02494802494802495,4,6,8,0.5166666666666666,0.27450980392156854,7.065
0.035343035343035345,5,5,6,0.4916666666666667,0.2549019607843137,6.732
0.1683991683991684,3,4,4,0.5166666666666666,0.23529411764705888,8.672
0.02494802494802495,3,2,3,0.5166666666666666,0.33333333333333326,6.043
0.02286902286902287,5,3,3,0.5138888888888888,0.23529411764705888,6.382
0.04365904365904366,5,3,8,0.5305555555555554,0.23529411764705888,7.079
0.27234927234927236,5,4,2,0.536111111111111,0.23529411764705888,9.148
0.062370062370062374,3,5,3,0.5055555555555555,0.33333333333333326,7.131
0.1683991683991684,5,4,4,0.5222222222222221,0.23529411764705888,8.717
0.3783783783783784,3,2,3,0.46666666666666656,0.2941176470588234,9.692
0.28482328482328484,3,3,5,0.5499999999999998,0.3137254901960784,9.359
0.13097713097713098,5,3,4,0.5166666666666666,0.21568627450980382,8.062
0.06652806652806653,4,5,4,0.5305555555555554,0.2941176470588234,7.378
0.008316008316008316,3,6,6,0.5638888888888887,0.2549019607843137,6.184
0.06444906444906445,5,4,7,0.5249999999999999,0.17647058823529416,7.56
0.12681912681912683,5,7,2,0.5249999999999999,0.196078431372549,8.058
0.43659043659043656,4,1,2,0.4638888888888888,0.27450980392156854,9.515
0.06860706860706861,5,4,5,0.5472222222222223,0.21568627450980382,7.503
0.02286902286902287,4,5,4,0.536111111111111,0.2941176470588234,6.438
0.14760914760914762,2,6,4,0.5583333333333333,0.27450980392156854,8.377
0.14553014553014554,4,2,3,0.5305555555555554,0.2941176470588234,8.046
0.02494802494802495,4,3,4,0.5388888888888888,0.27450980392156854,6.474
0.06652806652806653,5,3,5,0.5027777777777778,0.2549019607843137,7.407
0.27442827442827444,5,6,2,0.47499999999999987,0.2549019607843137,9.167
0.32432432432432434,4,7,2,0.461111111111111,0.27450980392156854,9.537
0.17463617463617465,4,2,5,0.5111111111111111,0.2549019607843137,8.352
0.037422037422037424,5,5,6,0.5305555555555554,0.2078431372549019,6.918
0.16632016632016633,1,3,4,0.661111111111111,0.37254901960784315,8.335
0.01663201663201664,2,6,4,0.575,0.3137254901960784,6.438
0.14553014553014554,4,3,3,0.5472222222222223,0.27450980392156854,8.173
0.23284823284823286,4,2,3,0.5333333333333334,0.27450980392156854,8.746
0.18918918918918923,5,3,6,0.5111111111111111,0.2549019607843137,8.83
0.07692307692307691,5,7,4,0.5305555555555554,0.23529411764705888,7.582
0.27442827442827444,3,5,5,0.5777777777777777,0.23529411764705888,9.669
0.14760914760914762,3,3,3,0.5666666666666667,0.2941176470588234,8.219
0.18918918918918923,5,2,5,0.5555555555555556,0.23529411764705888,8.547
0.2702702702702703,2,2,4,0.5249999999999999,0.3137254901960784,9.026
0.2702702702702703,3,1,5,0.5638888888888887,0.2549019607843137,9.093
0.037422037422037424,5,4,4,0.5,0.21568627450980382,6.581
0.02494802494802495,3,2,5,0.5583333333333333,0.23529411764705888,6.474
0.06860706860706861,5,6,2,0.497222222222222,0.2549019607843137,7.109
0.09355509355509356,4,6,2,0.5444444444444445,0.2941176470588234,7.51
0.10395010395010396,5,3,6,0.5333333333333334,0.21568627450980382,8.082
0.27234927234927236,3,2,5,0.5222222222222221,0.37254901960784315,9.156
0.26195426195426197,5,4,4,0.536111111111111,0.23529411764705888,9.24
0.10602910602910603,2,5,4,0.5722222222222222,0.27450980392156854,7.822
0.033264033264033266,2,2,5,0.5638888888888887,0.23529411764705888,6.342
0.1683991683991684,5,3,3,0.5249999999999999,0.27450980392156854,8.469
0.1912681912681913,5,2,4,0.5055555555555555,0.196078431372549,8.593
0.02494802494802495,4,2,5,0.5249999999999999,0.27450980392156854,6.225
0.16632016632016633,3,6,2,0.5333333333333334,0.2941176470588234,8.369
0.1683991683991684,4,2,3,0.5249999999999999,0.27450980392156854,8.379
0.04158004158004158,5,4,4,0.5444444444444445,0.23529411764705888,6.69
0.10602910602910603,5,5,5,0.5083333333333331,0.23529411764705888,8.219
0.32224532224532226,3,4,5,0.461111111111111,0.3137254901960784,9.743
0.056133056133056136,5,6,6,0.5277777777777777,0.21568627450980382,7.541
0.02079002079002079,5,7,4,0.5388888888888888,0.21568627450980382,6.672
0.27234927234927236,2,4,1,0.5833333333333333,0.2941176470588234,8.16
0.04158004158004158,4,2,7,0.5472222222222223,0.2941176470588234,6.736
0.04365904365904366,4,6,3,0.5083333333333331,0.27450980392156854,6.627
0.182952182952183,5,4,3,0.5194444444444444,0.23529411764705888,8.601
0.11642411642411643,5,5,4,0.5,0.21568627450980382,8.089
0.16632016632016633,3,4,3,0.5444444444444445,0.2941176470588234,8.485
0.02286902286902287,4,2,5,0.5444444444444445,0.2941176470588234,6.443
0.04573804573804574,4,3,4,0.5305555555555554,0.2549019607843137,6.9
0.062370062370062374,5,4,6,0.5111111111111111,0.2549019607843137,7.568
0.23492723492723494,3,1,4,0.5805555555555555,0.2549019607843137,8.685
0.033264033264033266,4,7,4,0.5,0.27450980392156854,6.998
0.17255717255717257,5,5,6,0.5388888888888888,0.22745098039215694,9.137
0.1787941787941788,4,3,4,0.5277777777777777,0.27450980392156854,8.663
0.062370062370062374,3,5,4,0.5472222222222223,0.23529411764705888,7.241
0.07692307692307691,5,7,5,0.5138888888888888,0.196078431372549,7.66
0.20374220374220375,5,6,6,0.5138888888888888,0.2549019607843137,9.385
0.17255717255717257,4,5,6,0.5083333333333331,0.2549019607843137,9.051
0.42827442827442824,2,2,2,0.38611111111111107,0.3137254901960784,9.695
0.10395010395010396,4,5,3,0.5249999999999999,0.27450980392156854,7.749
0.17671517671517672,5,5,5,0.5305555555555554,0.23529411764705888,8.982
0.1787941787941788,5,4,3,0.5277777777777777,0.23529411764705888,8.548
0.1787941787941788,3,3,5,0.5333333333333334,0.2941176470588234,8.604
0.02079002079002079,5,4,3,0.536111111111111,0.196078431372549,6.151
0.1683991683991684,4,5,6,0.5277777777777777,0.27450980392156854,9.052
0.1683991683991684,3,7,3,0.4472222222222222,0.33333333333333326,8.481
0.02702702702702703,5,2,3,0.5277777777777777,0.18627450980392157,6.122
0.14553014553014554,2,7,3,0.5249999999999999,0.392156862745098,8.162
0.062370062370062374,4,3,3,0.4444444444444444,0.2941176470588234,7.053
0.037422037422037424,5,6,5,0.5194444444444444,0.17647058823529416,6.808
0.20166320166320165,5,3,2,0.5388888888888888,0.17647058823529416,8.598
0.0498960498960499,4,5,5,0.5055555555555555,0.33333333333333326,7.052
0.29313929313929316,4,7,3,0.5111111111111111,0.3137254901960784,9.517
0.10602910602910603,2,2,4,0.5833333333333333,0.2941176470588234,7.466
0.06860706860706861,5,4,6,0.5,0.23529411764705888,7.574
0.037422037422037424,5,5,4,0.5055555555555555,0.2549019607843137,6.541
0.3804573804573804,5,4,3,0.5277777777777777,0.2549019607843137,9.591
0.17463617463617465,3,3,4,0.497222222222222,0.27450980392156854,8.603
0.17671517671517672,3,3,3,0.48611111111111094,0.27450980392156854,8.595
0.1704781704781705,3,5,4,0.5638888888888887,0.2941176470588234,8.794
0.288981288981289,4,6,5,0.5055555555555555,0.27450980392156854,9.773
0.14553014553014554,3,5,4,0.5611111111111111,0.27450980392156854,8.413
0.07692307692307691,4,7,4,0.5194444444444444,0.3137254901960784,7.624
0.1787941787941788,1,4,2,0.6194444444444442,0.3529411764705881,8.198
0.1683991683991684,3,4,3,0.5555555555555556,0.2549019607843137,8.495
0.37629937629937626,3,3,2,0.48611111111111094,0.33333333333333326,9.689
0.02494802494802495,5,5,8,0.5333333333333334,0.21568627450980382,6.985
0.0395010395010395,5,4,4,0.5277777777777777,0.2549019607843137,6.704
0.0498960498960499,2,7,4,0.48888888888888893,0.392156862745098,7.121
0.16632016632016633,2,5,3,0.5777777777777777,0.27450980392156854,8.431
0.2079002079002079,1,2,1,0.5333333333333334,0.43137254901960786,8.01
0.27234927234927236,4,1,4,0.5499999999999998,0.2941176470588234,8.93
0.16632016632016633,5,5,3,0.4722222222222221,0.2549019607843137,8.505
0.033264033264033266,5,3,4,0.5305555555555554,0.21568627450980382,6.342
0.10810810810810811,4,3,4,0.5111111111111111,0.2549019607843137,7.818
0.04573804573804574,3,5,5,0.5249999999999999,0.21568627450980382,6.938
0.02494802494802495,5,5,7,0.536111111111111,0.23529411764705888,6.831
0.1787941787941788,5,1,2,0.5083333333333331,0.2549019607843137,8.277
0.2785862785862786,3,3,4,0.5305555555555554,0.3529411764705881,9.352
0.16632016632016633,4,5,3,0.4527777777777777,0.3137254901960784,8.505
0.16632016632016633,1,2,3,0.6472222222222221,0.33333333333333326,7.964
0.02286902286902287,4,3,3,0.5194444444444444,0.2941176470588234,6.324
0.1704781704781705,2,7,2,0.44166666666666665,0.4117647058823528,8.236
0.2702702702702703,3,2,5,0.5472222222222223,0.2941176470588234,9.161
0.2765072765072765,2,3,1,0.536111111111111,0.22745098039215694,8.758
0.10602910602910603,2,2,5,0.5722222222222222,0.23529411764705888,7.752
0.1704781704781705,4,5,5,0.49444444444444424,0.2941176470588234,8.928
0.02079002079002079,4,3,6,0.5305555555555554,0.1568627450980391,6.654
0.2079002079002079,3,2,2,0.5249999999999999,0.2941176470588234,8.402
0.10395010395010396,4,6,3,0.5,0.23529411764705888,7.854
0.02286902286902287,4,5,5,0.5222222222222221,0.3137254901960784,6.771
0.10395010395010396,1,3,3,0.5,0.43137254901960786,7.598
0.288981288981289,5,1,3,0.5388888888888888,0.21568627450980382,9.009
0.060291060291060294,3,5,3,0.536111111111111,0.2549019607843137,6.893
0.06860706860706861,5,3,3,0.5027777777777778,0.21568627450980382,7.127
0.07692307692307691,3,1,4,0.5638888888888887,0.23529411764705888,7.096
0.17671517671517672,2,3,2,0.5805555555555555,0.23529411764705888,8.249
0.18503118503118507,4,6,2,0.4555555555555555,0.3137254901960784,8.399
0.06652806652806653,5,4,2,0.5027777777777778,0.23529411764705888,7.003
0.20582120582120583,3,2,3,0.5611111111111111,0.27450980392156854,8.448
0.07692307692307691,4,2,7,0.5305555555555554,0.27450980392156854,7.455
0.31185031185031187,2,2,1,0.5722222222222222,0.27450980392156854,8.776
0.1704781704781705,3,7,3,0.5499999999999998,0.27450980392156854,8.654
0.062370062370062374,2,4,6,0.5861111111111108,0.23529411764705888,7.418
0.04158004158004158,4,5,5,0.5388888888888888,0.2941176470588234,6.957
0.062370062370062374,5,6,2,0.5222222222222221,0.27450980392156854,7.007
0.10602910602910603,5,6,4,0.47499999999999987,0.2941176470588234,8.054
0.10602910602910603,5,1,3,0.5111111111111111,0.23529411764705888,7.57
0.062370062370062374,4,4,5,0.46666666666666656,0.27450980392156854,7.393
0.16632016632016633,4,5,4,0.4916666666666667,0.27450980392156854,8.839
0.07692307692307691,4,7,4,0.49444444444444424,0.2941176470588234,7.61
0.02079002079002079,5,4,5,0.46944444444444433,0.23529411764705888,6.405
0.12474012474012475,3,3,3,0.5611111111111111,0.196078431372549,7.845
0.17255717255717257,5,4,5,0.5194444444444444,0.23529411764705888,8.934
0.27234927234927236,4,1,4,0.44999999999999996,0.2941176470588234,8.93
0.21205821205821207,5,5,2,0.5277777777777777,0.2549019607843137,8.487
0.2702702702702703,4,3,3,0.5222222222222221,0.3137254901960784,9.265
0.08108108108108109,5,4,5,0.5861111111111108,0.196078431372549,7.497
0.02286902286902287,5,6,6,0.5111111111111111,0.2549019607843137,6.673
0.20997920997921,4,4,2,0.5472222222222223,0.2941176470588234,8.595
0.02286902286902287,5,4,7,0.4916666666666667,0.2549019607843137,6.704
0.07484407484407486,5,7,4,0.5138888888888888,0.2549019607843137,7.582
0.4864864864864865,5,2,2,0.5111111111111111,0.196078431372549,9.448
0.27234927234927236,2,4,5,0.5388888888888888,0.2941176470588234,9.512
0.14553014553014554,3,6,4,0.5527777777777776,0.2549019607843137,8.429
0.02702702702702703,5,6,4,0.536111111111111,0.23529411764705888,6.583
0.10395010395010396,4,4,4,0.5222222222222221,0.3137254901960784,7.816
0.07484407484407486,5,6,5,0.49444444444444424,0.21568627450980382,7.491
0.031185031185031187,3,4,4,0.47777777777777786,0.3137254901960784,6.489
0.14553014553014554,3,6,2,0.5583333333333333,0.196078431372549,8.034
0.10810810810810811,3,6,4,0.5555555555555556,0.27450980392156854,8.028
0.16632016632016633,2,5,4,0.5638888888888887,0.21568627450980382,8.743
0.27234927234927236,3,1,3,0.5694444444444444,0.27450980392156854,8.85
0.06444906444906445,3,6,3,0.5166666666666666,0.17647058823529416,7.182
0.11434511434511435,3,5,5,0.5611111111111111,0.2549019607843137,8.048
0.04365904365904366,4,4,5,0.5305555555555554,0.3137254901960784,6.868
0.02079002079002079,4,7,5,0.4555555555555555,0.3137254901960784,6.743
0.14553014553014554,2,6,2,0.5305555555555554,0.37254901960784315,8.223
0.15384615384615385,3,6,2,0.5277777777777777,0.3137254901960784,8.285
0.062370062370062374,3,6,3,0.5638888888888887,0.2549019607843137,7.225
0.0395010395010395,4,1,7,0.5222222222222221,0.23529411764705888,6.825
0.12058212058212059,4,5,2,0.48888888888888893,0.2549019607843137,7.758
0.4386694386694387,4,3,2,0.44999999999999996,0.33333333333333326,9.535
0.12681912681912683,5,4,4,0.5138888888888888,0.21568627450980382,8.131
0.2079002079002079,3,2,3,0.5444444444444445,0.2549019607843137,8.608
0.02494802494802495,5,6,6,0.49444444444444424,0.2549019607843137,6.985
0.06652806652806653,5,6,4,0.5027777777777778,0.21568627450980382,7.432
0.031185031185031187,5,7,5,0.5055555555555555,0.23529411764705888,6.942
0.14553014553014554,5,2,5,0.5388888888888888,0.23529411764705888,8.26
0.18503118503118507,5,3,3,0.5305555555555554,0.21568627450980382,8.59
0.1683991683991684,3,6,4,0.4527777777777777,0.2941176470588234,8.659
0.02079002079002079,5,6,6,0.5111111111111111,0.21568627450980382,6.855
0.10395010395010396,5,6,4,0.5305555555555554,0.21568627450980382,7.929
0.06444906444906445,5,4,6,0.5083333333333331,0.23529411764705888,7.551
0.1683991683991684,5,6,4,0.5305555555555554,0.23529411764705888,8.903
0.02286902286902287,5,7,4,0.5222222222222221,0.2549019607843137,6.848
0.01455301455301456,3,6,7,0.46944444444444433,0.2549019607843137,6.43
0.01455301455301456,5,6,7,0.536111111111111,0.23529411764705888,6.683
0.035343035343035345,4,5,4,0.48888888888888893,0.27450980392156854,6.864
0.3783783783783784,3,6,3,0.46666666666666656,0.2941176470588234,9.838
0.1683991683991684,4,3,1,0.4194444444444445,0.2941176470588234,8.061
0.14553014553014554,5,5,2,0.5444444444444445,0.2549019607843137,8.217
0.033264033264033266,3,6,6,0.47777777777777786,0.2941176470588234,6.609
0.10395010395010396,5,3,3,0.5416666666666665,0.21568627450980382,7.738
0.2702702702702703,3,5,7,0.4722222222222221,0.3137254901960784,9.757
0.2702702702702703,4,4,3,0.5527777777777776,0.21568627450980382,9.206
0.20997920997921,5,2,3,0.48888888888888893,0.21568627450980382,8.623
0.14553014553014554,3,6,3,0.536111111111111,0.33333333333333326,8.26
0.24116424116424118,5,5,5,0.5111111111111111,0.2549019607843137,9.318
0.30353430353430355,5,1,2,0.49444444444444424,0.2549019607843137,8.76
0.1704781704781705,4,1,2,0.5444444444444445,0.3137254901960784,8.188
0.04365904365904366,4,4,5,0.5194444444444444,0.2549019607843137,6.868
0.14553014553014554,4,6,2,0.49444444444444424,0.3137254901960784,8.206
0.09355509355509356,4,7,5,0.4555555555555555,0.3529411764705881,7.778
0.31185031185031187,5,4,4,0.5527777777777776,0.21568627450980382,9.665
0.18711018711018715,3,4,3,0.4555555555555555,0.27450980392156854,8.517
0.14553014553014554,4,4,4,0.49444444444444424,0.33333333333333326,8.357
0.1683991683991684,5,5,4,0.5194444444444444,0.21568627450980382,8.902
0.062370062370062374,5,3,5,0.5166666666666666,0.27450980392156854,7.233
0.1683991683991684,4,4,5,0.536111111111111,0.2941176470588234,8.798
0.031185031185031187,5,5,5,0.5388888888888888,0.2549019607843137,6.919
0.06860706860706861,3,7,3,0.4722222222222221,0.30980392156862724,7.452
0.02494802494802495,4,6,4,0.5,0.2941176470588234,6.802
0.02079002079002079,4,5,4,0.5138888888888888,0.3137254901960784,6.405
0.2079002079002079,5,4,4,0.5499999999999998,0.196078431372549,9.038
0.01455301455301456,3,6,3,0.5055555555555555,0.2549019607843137,6.009
0.029106029106029108,3,7,5,0.46666666666666656,0.2549019607843137,6.586
0.012474012474012475,5,3,5,0.536111111111111,0.196078431372549,6.178
0.10602910602910603,4,5,2,0.47777777777777786,0.3137254901960784,7.667
0.04781704781704782,4,4,4,0.536111111111111,0.27450980392156854,6.765
0.3846153846153846,5,3,4,0.5166666666666666,0.2549019607843137,9.834
0.2765072765072765,3,3,2,0.48888888888888893,0.37254901960784315,8.794
0.10602910602910603,5,3,2,0.5305555555555554,0.23529411764705888,7.643
0.1683991683991684,3,5,4,0.536111111111111,0.2941176470588234,8.82
0.0997920997920998,3,4,5,0.4916666666666667,0.27450980392156854,7.656
0.16632016632016633,3,5,2,0.5166666666666666,0.33333333333333326,8.383
0.14553014553014554,2,5,3,0.5638888888888887,0.3137254901960784,8.281
0.12058212058212059,5,5,2,0.48888888888888893,0.21568627450980382,7.777
0.0395010395010395,2,4,4,0.5777777777777777,0.2941176470588234,6.89
0.035343035343035345,3,2,6,0.497222222222222,0.27450980392156854,6.571
0.14553014553014554,2,1,3,0.5833333333333333,0.33333333333333326,7.963
0.033264033264033266,3,6,4,0.5305555555555554,0.2941176470588234,6.671
0.11642411642411643,4,6,3,0.5166666666666666,0.2941176470588234,7.88
0.062370062370062374,3,5,5,0.5444444444444445,0.2941176470588234,7.46
0.02286902286902287,4,5,4,0.5222222222222221,0.2941176470588234,6.687
0.02079002079002079,5,4,7,0.5305555555555554,0.23529411764705888,6.772
0.14553014553014554,3,5,4,0.461111111111111,0.2941176470588234,8.389
0.14760914760914762,4,4,4,0.49444444444444424,0.23529411764705888,8.38
0.10602910602910603,5,4,5,0.5138888888888888,0.21568627450980382,8.141
0.04158004158004158,4,6,5,0.5138888888888888,0.27450980392156854,6.685
0.18503118503118507,3,5,8,0.5111111111111111,0.23529411764705888,9.361
0.02494802494802495,2,7,3,0.5611111111111111,0.196078431372549,6.378
0.09771309771309772,3,4,4,0.48333333333333317,0.33333333333333326,7.64
0.10395010395010396,3,3,3,0.5277777777777777,0.3137254901960784,7.625
0.17255717255717257,5,6,5,0.45833333333333326,0.2549019607843137,8.92
0.14553014553014554,2,3,3,0.5611111111111111,0.33333333333333326,8.131
0.02286902286902287,3,2,5,0.5694444444444444,0.2549019607843137,6.443
0.04158004158004158,5,4,6,0.5111111111111111,0.17647058823529416,6.783
0.4407484407484407,3,3,2,0.48888888888888893,0.27450980392156854,9.826
0.02702702702702703,5,4,4,0.536111111111111,0.21568627450980382,6.611
0.02286902286902287,5,2,3,0.5333333333333334,0.196078431372549,6.078
0.12474012474012475,3,5,2,0.5138888888888888,0.23529411764705888,7.883
0.062370062370062374,5,3,4,0.5083333333333331,0.23529411764705888,7.207
0.02702702702702703,5,6,4,0.5166666666666666,0.2549019607843137,6.583
0.182952182952183,4,3,2,0.5055555555555555,0.27450980392156854,8.459
0.018711018711018705,3,7,5,0.5527777777777776,0.21568627450980382,6.223
0.02079002079002079,3,2,5,0.5555555555555556,0.17647058823529416,6.159
0.18503118503118507,4,6,3,0.5416666666666665,0.2549019607843137,8.638
0.31185031185031187,5,3,3,0.5333333333333334,0.17647058823529416,9.151
0.18087318087318088,4,1,2,0.5388888888888888,0.27450980392156854,8.32
0.02079002079002079,5,5,7,0.5166666666666666,0.27450980392156854,6.702
0.02702702702702703,5,5,6,0.5388888888888888,0.21568627450980382,6.62
0.18087318087318088,4,5,2,0.5194444444444444,0.27450980392156854,8.4
0.033264033264033266,5,6,3,0.5166666666666666,0.23529411764705888,6.447
0.20997920997921,5,3,6,0.5027777777777778,0.23529411764705888,9.137
0.02079002079002079,5,6,7,0.5222222222222221,0.23529411764705888,6.863
0.1704781704781705,5,5,2,0.5388888888888888,0.2549019607843137,8.371
0.02286902286902287,4,5,4,0.4527777777777777,0.3137254901960784,6.438
0.2765072765072765,5,4,4,0.5499999999999998,0.2549019607843137,9.466
0.20997920997921,3,4,4,0.5583333333333333,0.27450980392156854,8.911
0.033264033264033266,5,4,5,0.48888888888888893,0.2549019607843137,6.635
0.21621621621621623,3,3,5,0.5444444444444445,0.196078431372549,8.867
0.17463617463617465,5,2,4,0.5222222222222221,0.21568627450980382,8.564
0.06652806652806653,5,6,4,0.5083333333333331,0.21568627450980382,7.445
0.02702702702702703,5,5,4,0.48611111111111094,0.21568627450980382,6.75
0.23284823284823286,4,4,3,0.5305555555555554,0.2941176470588234,8.786
0.18711018711018715,5,7,6,0.5333333333333334,0.2549019607843137,9.363
0.010395010395010396,4,6,5,0.4916666666666667,0.2941176470588234,6.324
0.14760914760914762,2,5,6,0.5833333333333333,0.33333333333333326,8.579
0.08523908523908524,5,4,6,0.47499999999999987,0.2549019607843137,7.943
0.029106029106029108,4,6,3,0.4916666666666667,0.3137254901960784,6.64
0.27234927234927236,5,3,3,0.5249999999999999,0.2549019607843137,8.946
0.08523908523908524,2,5,5,0.48888888888888893,0.3196078431372549,7.659
0.02079002079002079,4,4,4,0.5249999999999999,0.27450980392156854,6.515
0.1683991683991684,2,3,2,0.5861111111111108,0.23529411764705888,8.043
0.10810810810810811,5,5,4,0.5333333333333334,0.23529411764705888,7.992
0.3804573804573804,3,3,2,0.3833333333333331,0.33333333333333326,9.708
0.06860706860706861,4,4,4,0.4916666666666667,0.2941176470588234,7.382
0.04158004158004158,5,7,4,0.536111111111111,0.2549019607843137,6.89
0.02494802494802495,5,6,7,0.536111111111111,0.196078431372549,6.821
0.17463617463617465,3,6,3,0.49444444444444424,0.3137254901960784,8.562
0.16632016632016633,1,6,2,0.6666666666666665,0.17647058823529416,8.051
0.07484407484407486,5,2,7,0.5277777777777777,0.23529411764705888,7.437
0.10602910602910603,4,4,2,0.48888888888888893,0.2941176470588234,7.672
0.1496881496881497,4,2,3,0.5527777777777776,0.3137254901960784,8.068
0.05405405405405406,5,6,7,0.5416666666666665,0.17647058823529416,7.578
0.17671517671517672,3,6,2,0.5194444444444444,0.2941176470588234,8.297
0.062370062370062374,4,6,4,0.5222222222222221,0.27450980392156854,7.465
0.02079002079002079,2,4,2,0.575,0.196078431372549,5.976
0.11642411642411643,3,5,4,0.5277777777777777,0.27450980392156854,7.963
0.2702702702702703,4,4,4,0.5416666666666665,0.2941176470588234,9.456
0.16632016632016633,3,2,4,0.5249999999999999,0.2941176470588234,8.521
0.23284823284823286,5,4,4,0.5027777777777778,0.2549019607843137,9.149
0.018711018711018705,5,4,8,0.48888888888888893,0.2549019607843137,6.512
0.037422037422037424,5,6,5,0.5333333333333334,0.19803921568627447,7.033
0.07692307692307691,3,5,7,0.5249999999999999,0.23529411764705888,7.86
0.17255717255717257,1,4,2,0.6305555555555555,0.2941176470588234,7.987
0.37422037422037424,4,4,2,0.49444444444444424,0.21568627450980382,9.473
0.40332640332640335,4,3,2,0.5277777777777777,0.3137254901960784,9.725
0.02079002079002079,3,3,5,0.48333333333333317,0.33333333333333326,6.265
0.02494802494802495,5,4,8,0.5083333333333331,0.23529411764705888,6.808
0.22245322245322247,5,4,6,0.5388888888888888,0.18235294117647038,9.244
0.04158004158004158,4,5,3,0.5416666666666665,0.2941176470588234,6.603
0.27234927234927236,3,2,4,0.5555555555555556,0.3137254901960784,9.1
0.07484407484407486,5,5,4,0.5083333333333331,0.196078431372549,7.503
0.16632016632016633,3,4,3,0.5638888888888887,0.3137254901960784,8.439
0.5821205821205822,1,3,1,0.6694444444444443,0.2549019607843137,8.993
0.1683991683991684,3,6,3,0.5027777777777778,0.2549019607843137,8.583
0.27234927234927236,4,6,4,0.4916666666666667,0.3137254901960784,9.596
0.2079002079002079,5,2,3,0.5388888888888888,0.2549019607843137,8.619
0.11226611226611227,2,4,3,0.5722222222222222,0.27450980392156854,7.531
0.02494802494802495,5,2,5,0.5388888888888888,0.196078431372549,6.225
0.0706860706860707,4,7,3,0.48333333333333317,0.3137254901960784,7.416
0.08108108108108109,5,6,4,0.5138888888888888,0.23529411764705888,7.489
0.04365904365904366,5,6,7,0.5194444444444444,0.23529411764705888,7.266
0.10395010395010396,5,3,4,0.5055555555555555,0.2549019607843137,8.054
0.062370062370062374,3,6,6,0.5388888888888888,0.21568627450980382,7.73
0.21205821205821207,3,6,4,0.49444444444444424,0.2941176470588234,9.156
0.0498960498960499,5,6,6,0.5222222222222221,0.23529411764705888,7.196
0.1975051975051975,3,4,3,0.5083333333333331,0.3529411764705881,8.619
0.16632016632016633,2,1,4,0.4361111111111111,0.33333333333333326,8.235
0.10602910602910603,1,2,4,0.6027777777777779,0.3137254901960784,7.7
0.02079002079002079,4,7,4,0.5027777777777778,0.2941176470588234,6.815
0.12474012474012475,2,5,2,0.5805555555555555,0.2549019607843137,7.691
0.14553014553014554,2,7,3,0.5611111111111111,0.21568627450980382,8.385
0.21621621621621623,5,5,5,0.497222222222222,0.196078431372549,9.224
0.0498960498960499,3,7,3,0.5527777777777776,0.27450980392156854,6.744
0.1787941787941788,5,4,2,0.5,0.2549019607843137,8.429
0.035343035343035345,5,3,3,0.5027777777777778,0.21568627450980382,6.314
0.02286902286902287,3,5,7,0.5111111111111111,0.23529411764705888,6.756
0.062370062370062374,4,5,4,0.5472222222222223,0.2941176470588234,7.27
0.288981288981289,5,7,3,0.5083333333333331,0.23529411764705888,9.495
0.06652806652806653,3,7,5,0.5444444444444445,0.2941176470588234,7.528
0.02494802494802495,5,7,6,0.536111111111111,0.196078431372549,6.735
0.1787941787941788,3,4,5,0.5499999999999998,0.196078431372549,8.804
0.28274428274428276,5,3,3,0.5305555555555554,0.23529411764705888,9.282
0.16632016632016633,4,5,2,0.5527777777777776,0.2941176470588234,8.332
0.18503118503118507,5,3,3,0.5249999999999999,0.23529411764705888,8.491
0.02494802494802495,5,7,4,0.5305555555555554,0.17647058823529416,6.509
0.11642411642411643,5,4,4,0.5138888888888888,0.21568627450980382,8.066
0.1787941787941788,3,3,5,0.5249999999999999,0.27450980392156854,8.635
0.02079002079002079,5,3,7,0.5388888888888888,0.17647058823529416,6.778
